,sound.files,selec,duration,meanfreq,sd,freq.median,freq.Q25,freq.Q75,freq.IQR,time.median,time.Q25,time.Q75,time.IQR,skew,kurt,sp.ent,time.ent,entropy,sfm,meandom,mindom,maxdom,dfrange,modindx,startdom,enddom,dfslope,meanpeakf,class
1,Track32.wav,0,1,1.44421326349535,2.32654221638166,0.622336517266716,0.408155767817781,1.20931300514328,0.801157237325496,0.271040384407731,0.223902926249865,0.312285660295864,0.088382734045999,7.81293934747772,75.481603685654,0.771058236183552,0.856418654982031,0.660348657545135,0.058734893009392,0.455702670784884,0.04306640625,0.73212890625,0.6890625,4.25,0.73212890625,0.04306640625,-0.6890625,0.475425996555118,Hello
2,Track33.wav,0,1,1.55755333700821,2.49358627403546,0.634572640937563,0.437866235603152,1.55031319458476,1.11244695898161,0.499937011841774,0.464647340417648,0.546989907073941,0.082342566656292,7.69741197556988,75.3899995821588,0.784831144481209,0.855304609256292,0.671269695362669,0.069939146921841,0.4543505859375,0.04306640625,0.64599609375,0.6029296875,4.57142857142857,0.04306640625,0.04306640625,0,0.561897914616142,Hello
3,Track34.wav,0,1,1.33019657616215,2.09698785472222,0.61902813764262,0.421019137233511,1.30005909359516,0.879039956361653,0.294117647058824,0.252941176470588,0.341176470588235,0.088235294117647,6.83780443726751,58.0379732317895,0.773480317880589,0.856321743959663,0.66234801472598,0.050104237909782,0.44912109375,0.04306640625,0.64599609375,0.6029296875,4.85714285714286,0.55986328125,0.04306640625,-0.516796875,0.475425996555118,Hello
4,Track35.wav,0,1,1.35543906070413,2.12641545978901,0.633894066833371,0.43134803364401,1.24653330302341,0.815185269379404,0.272553959855547,0.225153271185017,0.314029562442261,0.088876291257244,7.15925586890556,63.6475668879059,0.764375892618253,0.854625190448936,0.65325489280345,0.047973398437254,0.4552734375,0.04306640625,0.73212890625,0.6890625,4.5,0.04306640625,0.04306640625,0,0.475425996555118,Hello
5,Track36.wav,0,1,1.21572207080252,2.03689571447463,0.598463468171841,0.407024145500157,1.01411100658514,0.60708686108498,0.095651401454052,0.065760338499661,0.1374988895902,0.071738551090539,7.24834716814235,62.2804811011997,0.734654734584633,0.854296346595913,0.627612855765043,0.039919780021598,0.45158203125,0.04306640625,0.73212890625,0.6890625,3.25,0.47373046875,0.30146484375,-0.172265625,0.648369832677165,Hello
6,Track37.wav,0,1,1.33171446187514,2.14065862453885,0.626136746379252,0.431626810373863,1.21151902997642,0.77989221960256,0.201715880491391,0.142387680346864,0.249178440607012,0.106790760260148,7.90611346297591,82.0364018417869,0.751474539731012,0.856889764540072,0.643930841407965,0.040886665571852,0.460027521306818,0.04306640625,0.64599609375,0.6029296875,3.71428571428571,0.04306640625,0.04306640625,0,0.648369832677165,Hello
7,Track38.wav,0,1,1.34089308629518,2.12423283661321,0.627867935086737,0.460128707330722,1.16955791829882,0.709429210968103,0.19675466516882,0.16098108968358,0.238490503234933,0.077509413551353,7.64126018671927,76.9121612384901,0.758823022861988,0.854210807420938,0.648194827048535,0.048756628060002,0.486981670673077,0.04306640625,0.73212890625,0.6890625,3.75,0.55986328125,0.04306640625,-0.516796875,0.648369832677165,Hello
8,Track39.wav,0,1,1.55600059923035,2.21663940574435,0.751623798389192,0.492985190958691,1.63613925694986,1.14315406599117,0.302493370229448,0.243180944694262,0.349943310657596,0.106762365963334,7.1814939660283,68.472266573632,0.78151747149803,0.85456244362889,0.667855480182028,0.067364656553631,0.47373046875,0.04306640625,0.64599609375,0.6029296875,4.28571428571429,0.21533203125,0.04306640625,-0.172265625,0.648369832677165,Hello
9,Track40.wav,0,1,1.23444474065841,2.0919178854039,0.592814371257485,0.393989798181415,1.02095808383234,0.62696828565092,0.088476973523222,0.053086184113933,0.129766227834059,0.076680043720126,8.53409515292778,92.9868017936706,0.747276223119893,0.854066173894301,0.638223344722191,0.045515078925214,0.5225390625,0.04306640625,0.64599609375,0.6029296875,2.42857142857143,0.64599609375,0.04306640625,-0.6029296875,0.648369832677165,Hello
10,Track41.wav,0,1,1.37306510335336,2.09906599426432,0.656918161710494,0.463627426886213,1.32870484148439,0.865077414598181,0.254520997732426,0.213087346938776,0.295954648526077,0.082867301587302,6.5496953693038,53.508978055157,0.77138025311549,0.854170432629679,0.658890204525649,0.054712648544781,0.467104867788462,0.04306640625,0.64599609375,0.6029296875,5.14285714285714,0.04306640625,0.04306640625,0,0.648369832677165,Hello
11,Track42.wav,0,1,1.4603895605476,2.21579212786686,0.693230613791362,0.444556706238949,1.48926496590048,1.04470825966153,0.342241180625256,0.306836920560574,0.389446860711498,0.082609940150924,7.86483823294456,86.5335492477363,0.778253544516157,0.854384724869589,0.66492794051022,0.051956450517188,0.433815262957317,0.04306640625,0.73212890625,0.6890625,4,0.04306640625,0.04306640625,0,0.648369832677165,Hello
12,Track43.wav,0,1,1.16961586008276,2.0330694172338,0.576203893442623,0.395876024590164,0.94672131147541,0.550845286885246,0.100567271352986,0.065072940287226,0.141977324263039,0.076904383975813,7.40697022992847,64.5312570508869,0.736504703334025,0.853733655163247,0.62877885242228,0.043124494907447,0.455107157939189,0.04306640625,0.64599609375,0.6029296875,2.71428571428571,0.47373046875,0.04306640625,-0.4306640625,0.648369832677165,Hello
13,Track44.wav,0,1,1.20216325906519,2.18691896355851,0.578144266337854,0.413686806411837,0.974876695437731,0.561189889025894,0.154919718729243,0.11916901440711,0.190670423051375,0.071501408644266,7.72459483913239,75.7841937218604,0.735078166622344,0.854690562312288,0.628264371573937,0.051439058255107,0.4689453125,0.04306640625,0.73212890625,0.6890625,4,0.04306640625,0.04306640625,0,0.561897914616142,Hello
14,Track45.wav,0,1,2.51479650674225,4.79869087148065,0.550025001136415,0.274012455111596,1.24505659348152,0.971044138369926,0.035294117647059,0.017647058823529,0.070588235294118,0.052941176470588,9.73783979444951,139.00623815096,0.796378250884772,0.855404837683241,0.681225808432552,0.191740729660526,0.478263774671053,0.04306640625,0.64599609375,0.6029296875,1.57142857142857,0.64599609375,0.04306640625,-0.6029296875,0.561897914616142,Hello
15,Track46.wav,0,1,1.55665794567113,2.31702088017512,0.722256473489519,0.467940813810111,1.61066584463625,1.14272503082614,0.220462676653153,0.160878169449598,0.262171831695641,0.101293662246043,8.06679629241138,89.5467304747765,0.777522506087266,0.855124968205623,0.66487890829703,0.056064785332559,0.4651171875,0.04306640625,0.64599609375,0.6029296875,5.71428571428571,0.04306640625,0.04306640625,0,0.648369832677165,Hello
16,Track47.wav,0,1,1.26845888092081,2.0832166362516,0.601981162715167,0.421565443325755,1.12357908411822,0.702013640792465,0.154862256959521,0.107212331741207,0.196555941525546,0.089343609784339,8.18249239345467,85.226107086573,0.744725511514124,0.855921317998544,0.637426441362309,0.036346948039711,0.47373046875,0.04306640625,0.73212890625,0.6890625,2.875,0.04306640625,0.47373046875,0.4306640625,0.648369832677165,Hello
17,Track48.wav,0,1,1.43823078991176,2.28921812415164,0.64582397844634,0.43343062415806,1.42501122586439,0.991580601706331,0.396075938891372,0.342871708294023,0.437457007133754,0.094585298839731,7.17435985260505,66.7941954110513,0.776979212253536,0.854767671424264,0.664136712003014,0.051848532580208,0.467578125,0.04306640625,0.73212890625,0.6890625,3.5,0.55986328125,0.04306640625,-0.516796875,0.648369832677165,Hello
18,Track54.wav,0,1,1.92363537497595,2.52164973845678,1.28342725409836,0.664959016393443,1.94979508196721,1.28483606557377,0.278038926681784,0.230713151927438,0.331280423280423,0.100567271352986,9.86175720620721,125.735969259741,0.780100629403211,0.855026935808713,0.667007050781075,0.094226403122556,0.681462545955882,0.04306640625,1.33505859375,1.2919921875,3.06666666666667,0.04306640625,0.04306640625,0,1.34014517716535,Goodbye
19,Track55.wav,0,1,1.75178996792167,2.30589101718579,1.1903091712133,0.670174071187321,1.63899714211484,0.968823070927514,0.278768400015373,0.237249702140743,0.332149582997041,0.094899880856297,7.81795357348905,73.7292784860377,0.770833889192862,0.854985063290511,0.65905146153803,0.085932216677115,0.67700390625,0.04306640625,1.67958984375,1.6365234375,4.68421052631579,0.99052734375,0.04306640625,-0.9474609375,0.302482160433071,Goodbye
20,Track56.wav,0,1,1.76437909503191,2.29256355360285,1.14467005076142,0.649111675126903,1.62859560067682,0.979483925549915,0.185090073066264,0.143295540438398,0.232855253212396,0.089559712773999,9.93271182028482,139.794210657258,0.760562814165098,0.862505038666332,0.655989259439642,0.066336849438055,0.7062890625,0.04306640625,1.33505859375,1.2919921875,4,0.38759765625,0.38759765625,0,1.25367325910433,Goodbye
21,Track57.wav,0,1,2.13481765648307,2.7801559187479,1.24948524365134,0.577556623198353,2.44989704873027,1.87234042553191,0.089306733929527,0.047630258095748,0.142890774287243,0.095260516191495,7.32052485593334,72.7129682322029,0.808102636969312,0.855983399791706,0.691722442573635,0.107898510921019,0.791759314903846,0.04306640625,1.42119140625,1.378125,3.125,0.55986328125,0.04306640625,-0.516796875,1.34014517716535,Goodbye
22,Track58.wav,0,1,2.38603918921207,2.98228895012996,1.44806127333652,0.484442316898037,3.02249880325515,2.53805648635711,0.042209624590577,0.018089839110247,0.066329410070907,0.048239570960659,11.6150885285595,188.638323918488,0.806154022392002,0.85761453401341,0.691369406256753,0.132162292010302,0.48330078125,0.21533203125,0.73212890625,0.516796875,2,0.73212890625,0.38759765625,-0.34453125,0.648369832677165,Goodbye
23,Track59.wav,0,1,2.15018986450422,2.61639512634734,1.36457806973219,0.64754926730672,2.61243052046488,1.96488125315816,0.067097505668934,0.030498866213152,0.115895691609977,0.085396825396825,9.35578661092543,111.020032254841,0.78244245991109,0.867178453799116,0.678517242572475,0.118512626536468,0.813728412828947,0.04306640625,4.09130859375,4.0482421875,1.68085106382979,1.24892578125,4.09130859375,2.8423828125,1.25367325910433,Goodbye
24,Track60.wav,0,1,1.92225723146768,2.4293439295902,1.17603071948262,0.580234438156831,2.3142683912692,1.73403395311237,0.113971277399849,0.071981859410431,0.167957671957672,0.095975812547241,9.33303533879818,129.466072485182,0.780173203282209,0.859918583769523,0.670885436061369,0.094137615767991,0.763048377403846,0.04306640625,1.42119140625,1.378125,3.125,0.38759765625,0.04306640625,-0.34453125,0.648369832677165,Goodbye
25,Track61.wav,0,1,2.03300961718867,2.63791586419514,1.22350472193075,0.654074851346625,2.1776845050717,1.52360965372508,0.197198373602314,0.149392707274481,0.250979748221128,0.101587040946647,10.4742886408506,151.847703898885,0.779544206518777,0.85735277160486,0.668344386047385,0.069836068411623,0.744147438226744,0.04306640625,1.50732421875,1.4642578125,4.88235294117647,0.30146484375,0.04306640625,-0.2583984375,0.648369832677165,Goodbye
26,Track62.wav,0,1,1.81873889637673,2.43510273147134,1.0793487826342,0.622763273687298,2.08609562921678,1.46333235552948,0.202655241583813,0.154971655328798,0.262259724402582,0.107288069073783,7.4378908631501,77.3425361068201,0.790966784662425,0.855105453532989,0.676360011128293,0.077208295734283,0.671444424715909,0.04306640625,1.24892578125,1.205859375,2.85714285714286,0.38759765625,0.04306640625,-0.34453125,0.648369832677165,Goodbye
27,Track63.wav,0,1,1.86991068293994,2.55727290844401,1.00040420371867,0.546887631366209,2.16087308003234,1.61398544866613,0.071981859410431,0.035990929705215,0.125968253968254,0.089977324263039,6.88662132083413,62.9020407561259,0.796725332251116,0.858505316465865,0.683992933500616,0.076579615751909,0.75904541015625,0.04306640625,1.24892578125,1.205859375,2.14285714285714,1.24892578125,0.04306640625,-1.205859375,0.907785586860236,Goodbye
28,Track64.wav,0,1,1.99451415654244,2.55865577530477,1.16244144392395,0.628961146321301,2.48401763571232,1.85505648939102,0.196182509039652,0.15456803742518,0.243741905170477,0.089173867745296,9.07694344884537,110.629122005781,0.794467751440917,0.85461062379904,0.678960580647143,0.097204892572777,0.606674592391304,0.04306640625,1.33505859375,1.2919921875,3.53333333333333,0.30146484375,0.04306640625,-0.2583984375,0.648369832677165,Goodbye
29,Track65.wav,0,1,1.70944621647491,2.19158084078117,1.07151664611591,0.61035758323058,1.57845252774353,0.968094944512947,0.36942394466204,0.327714789619552,0.417091550424884,0.089376760805332,7.52057688147292,69.2926882642244,0.772307062084177,0.856263354587665,0.661298235751941,0.072154649993124,0.569996553308823,0.04306640625,1.50732421875,1.4642578125,4.47058823529412,0.04306640625,0.04306640625,0,0.302482160433071,Goodbye
30,Track66.wav,0,1,1.76589462800531,2.09892299347722,1.12589158345221,0.666904422253923,1.86733238231098,1.20042796005706,0.239946645324797,0.197955982392957,0.287935974389756,0.089979991996799,7.38024174110571,67.9996498930389,0.770725865734159,0.858611418846984,0.661754029120076,0.046098890127088,0.57216796875,0.04306640625,1.33505859375,1.2919921875,4.8,0.04306640625,0.04306640625,0,0.302482160433071,Goodbye
31,Track70.wav,0,1,1.90487832167417,2.36751977315235,1.31005954816128,0.620028183099232,2.10309559525433,1.4830674121551,0.470588235294118,0.376470588235294,0.558823529411765,0.182352941176471,7.09801447317614,76.6170498350841,0.802893504953087,0.856980788091941,0.688064308628597,0.062206250989893,0.658108520507813,0.04306640625,1.59345703125,1.550390625,6.66666666666667,0.04306640625,0.04306640625,0,0.302482160433071,Banana
32,Track71.wav,0,1,2.12931120722263,2.96594698604334,1.30447435431066,0.526191342306293,2.07875591124045,1.55256456893416,0.124971655328798,0.071412374473599,0.20233506100853,0.130922686534931,12.9942441317336,234.553028007073,0.77277264954722,0.858764508027748,0.663629724205718,0.074276042684978,0.614841672207447,0.04306640625,10.63740234375,10.5943359375,1.95121951219512,0.30146484375,10.63740234375,10.3359375,0.302482160433071,Banana
33,Track72.wav,0,1,1.75329276805052,2.4283336322402,1.20037629350894,0.532925682031985,1.73157729695829,1.19865161492631,0.1374988895902,0.089673188863174,0.215215653271618,0.125542464408444,12.6408636774318,229.393717379802,0.760009589424905,0.856267206175886,0.650771287803746,0.060547224453509,0.48603515625,0.04306640625,1.50732421875,1.4642578125,4.88235294117647,0.64599609375,0.04306640625,-0.6029296875,0.302482160433071,Banana
34,Track73.wav,0,1,1.65862392969255,2.6293892915021,1.07821341956346,0.442400970088925,1.56952303961196,1.12712206952304,0.113971277399849,0.053986394557823,0.18595313681028,0.131966742252457,13.5659850334985,271.683912792961,0.752165583868917,0.861592441293237,0.648060181662373,0.063283787070748,0.290230129076087,0.04306640625,0.64599609375,0.6029296875,3,0.30146484375,0.04306640625,-0.2583984375,0.302482160433071,Banana
35,Track74.wav,0,1,1.82169087074819,2.49802741135552,1.22188024622272,0.537073307218803,1.86052042529379,1.32344711807499,0.16098108968358,0.083471676132227,0.262339553558426,0.1788678774262,13.5237545046571,279.5101674229,0.779531457868623,0.856012645403786,0.66728878542559,0.066493344386793,0.525974961577869,0.04306640625,1.59345703125,1.550390625,10.7222222222222,0.64599609375,0.04306640625,-0.6029296875,0.302482160433071,Banana
36,Track75.wav,0,1,1.82246617212437,2.41184524640662,1.24028188224596,0.556376449192998,1.9029324846556,1.3465560354626,0.325879734609893,0.219228185101201,0.420681111950953,0.201452926849752,8.28447913245871,97.5573049429762,0.794985794376334,0.855647318613429,0.680227463293877,0.066641759929428,0.628500366210938,0.04306640625,1.59345703125,1.550390625,10.1666666666667,0.64599609375,0.04306640625,-0.6029296875,0.302482160433071,Banana
